"","DateTime","Depth","temp"
"2182","2001-04-09 00:00:00",8,5.8
"2183","2001-04-09 00:00:00",9,5.8
"2184","2001-04-09 00:00:00",10,5.8
"2185","2001-04-09 00:00:00",11,5.8
"2186","2001-04-09 00:00:00",12,5.8
"2187","2001-04-09 00:00:00",13,5.8
"2188","2001-04-09 00:00:00",14,5.8
"2189","2001-04-09 00:00:00",15,5.8
"2190","2001-04-09 00:00:00",16,5.8
"2191","2001-04-09 00:00:00",17,5.8
"2192","2001-04-09 00:00:00",18,5.8
"2193","2001-04-09 00:00:00",19,5.8
"2194","2001-04-09 00:00:00",20,5.8
"2195","2001-04-09 00:00:00",21,5.8
"2196","2001-04-09 00:00:00",21.4,5.7
"2197","2001-04-25 00:00:00",0,10.5
"2198","2001-04-25 00:00:00",1,10.5
"2199","2001-04-25 00:00:00",2,10.4
"2200","2001-04-25 00:00:00",3,10.4
"2201","2001-04-25 00:00:00",4,10.4
"2202","2001-04-25 00:00:00",5,10.4
"2203","2001-04-25 00:00:00",6,10.4
"2204","2001-04-25 00:00:00",7,10.3
"2205","2001-04-25 00:00:00",8,10.3
"2206","2001-04-25 00:00:00",9,10.3
"2207","2001-04-25 00:00:00",10,10.3
"2208","2001-04-25 00:00:00",11,10.2
"2209","2001-04-25 00:00:00",12,10.1
"2210","2001-04-25 00:00:00",13,9.8
"2211","2001-04-25 00:00:00",14,9.8
"2212","2001-04-25 00:00:00",15,9.7
"2213","2001-04-25 00:00:00",16,9.7
"2214","2001-04-25 00:00:00",17,9.7
"2215","2001-04-25 00:00:00",18,9.7
"2216","2001-04-25 00:00:00",19,9.7
"2217","2001-04-25 00:00:00",20,9.6
"2218","2001-04-25 00:00:00",21,9.5
"2219","2001-04-25 00:00:00",21.7,9.5
"2220","2001-05-09 00:00:00",0,14.6
"2221","2001-05-09 00:00:00",1,14.4
"2222","2001-05-09 00:00:00",2,14.3
"2223","2001-05-09 00:00:00",3,14.2
"2224","2001-05-09 00:00:00",4,14.2
"2225","2001-05-09 00:00:00",5,14.1
"2226","2001-05-09 00:00:00",6,14.1
"2227","2001-05-09 00:00:00",7,14.1
"2228","2001-05-09 00:00:00",8,14
"2229","2001-05-09 00:00:00",9,14
"2230","2001-05-09 00:00:00",10,13.9
"2231","2001-05-09 00:00:00",11,13.9
"2232","2001-05-09 00:00:00",12,13.8
"2233","2001-05-09 00:00:00",13,13.8
"2234","2001-05-09 00:00:00",14,13.3
"2235","2001-05-09 00:00:00",14.5,13
"2236","2001-05-09 00:00:00",15,12.7
"2237","2001-05-09 00:00:00",15.5,12.5
"2238","2001-05-09 00:00:00",16,12.5
"2239","2001-05-09 00:00:00",16.5,12.3
"2240","2001-05-09 00:00:00",17,11.9
"2241","2001-05-09 00:00:00",17.5,11.8
"2242","2001-05-09 00:00:00",18,11.8
"2243","2001-05-09 00:00:00",19,11.7
"2244","2001-05-09 00:00:00",20,11.6
"2245","2001-05-09 00:00:00",21,11.6
"2246","2001-05-09 00:00:00",21.9,11.4
"2247","2001-05-21 00:00:00",0,19.4
"2248","2001-05-21 00:00:00",1,19.5
"2249","2001-05-21 00:00:00",2,19.5
"2250","2001-05-21 00:00:00",3,19.5
"2251","2001-05-21 00:00:00",4,19.5
"2252","2001-05-21 00:00:00",4.5,19.2
"2253","2001-05-21 00:00:00",5,18.2
"2254","2001-05-21 00:00:00",5.5,17.9
"2255","2001-05-21 00:00:00",6,17.8
"2256","2001-05-21 00:00:00",6.5,17.3
"2257","2001-05-21 00:00:00",7,16.8
"2258","2001-05-21 00:00:00",7.5,16.5
"2259","2001-05-21 00:00:00",8,16.3
"2260","2001-05-21 00:00:00",8.5,16
"2261","2001-05-21 00:00:00",9,15.6
"2262","2001-05-21 00:00:00",9.5,15.4
"2263","2001-05-21 00:00:00",10,15.2
"2264","2001-05-21 00:00:00",10.5,14.9
"2265","2001-05-21 00:00:00",11,14.5
"2266","2001-05-21 00:00:00",11.5,14.1
"2267","2001-05-21 00:00:00",12,13.8
"2268","2001-05-21 00:00:00",12.5,13.7
"2269","2001-05-21 00:00:00",13,13.6
"2270","2001-05-21 00:00:00",13.5,13.5
"2271","2001-05-21 00:00:00",14,13.5
"2272","2001-05-21 00:00:00",15,13.3
"2273","2001-05-21 00:00:00",16,13.1
"2274","2001-05-21 00:00:00",17,13
"2275","2001-05-21 00:00:00",18,13
"2276","2001-05-21 00:00:00",19,13
"2277","2001-05-21 00:00:00",20,13
"2278","2001-05-21 00:00:00",21,12.9
"2279","2001-05-21 00:00:00",21.1,12.8
"2280","2001-06-04 00:00:00",0,15.6
"2281","2001-06-04 00:00:00",1,15.7
"2282","2001-06-04 00:00:00",2,15.7
"2283","2001-06-04 00:00:00",3,15.7
"2284","2001-06-04 00:00:00",4,15.8
"2285","2001-06-04 00:00:00",5,15.8
"2286","2001-06-04 00:00:00",6,15.8
"2287","2001-06-04 00:00:00",7,15.8
"2288","2001-06-04 00:00:00",8,15.8
"2289","2001-06-04 00:00:00",9,15.8
"2290","2001-06-04 00:00:00",10,15.8
"2291","2001-06-04 00:00:00",11,15.8
"2292","2001-06-04 00:00:00",12,15.6
"2293","2001-06-04 00:00:00",12.5,15.3
"2294","2001-06-04 00:00:00",13,14.8
"2295","2001-06-04 00:00:00",13.5,14.7
"2296","2001-06-04 00:00:00",14,14.5
"2297","2001-06-04 00:00:00",14.5,14.4
"2298","2001-06-04 00:00:00",15,14.1
"2299","2001-06-04 00:00:00",15.5,13.9
"2300","2001-06-04 00:00:00",16,13.8
"2301","2001-06-04 00:00:00",17,13.6
"2302","2001-06-04 00:00:00",18,13.5
"2303","2001-06-04 00:00:00",19,13.4
"2304","2001-06-04 00:00:00",20,13.3
"2305","2001-06-04 00:00:00",21,13.3
"2306","2001-06-04 00:00:00",21.9,13
"2307","2001-06-18 00:00:00",0,21
"2308","2001-06-18 00:00:00",1,20.9
"2309","2001-06-18 00:00:00",2,20.9
"2310","2001-06-18 00:00:00",3,20.9
"2311","2001-06-18 00:00:00",4,20.9
"2312","2001-06-18 00:00:00",5,20.8
"2313","2001-06-18 00:00:00",6,20.6
"2314","2001-06-18 00:00:00",7,20.6
"2315","2001-06-18 00:00:00",8,20.5
"2316","2001-06-18 00:00:00",8.5,16.5
"2317","2001-06-18 00:00:00",9,16.1
"2318","2001-06-18 00:00:00",9.5,15.9
"2319","2001-06-18 00:00:00",10,15.6
"2320","2001-06-18 00:00:00",11,15.5
"2321","2001-06-18 00:00:00",12,15.3
"2322","2001-06-18 00:00:00",13,14.9
"2323","2001-06-18 00:00:00",14,14.8
"2324","2001-06-18 00:00:00",15,14.8
"2325","2001-06-18 00:00:00",16,14.8
"2326","2001-06-18 00:00:00",17,14.7
"2327","2001-06-18 00:00:00",18,14.7
"2328","2001-06-18 00:00:00",19,14.6
"2329","2001-06-18 00:00:00",20,14.6
"2330","2001-06-18 00:00:00",21,14.6
"2331","2001-06-18 00:00:00",22,14.6
"2332","2001-06-18 00:00:00",22.1,14.5
"2333","2001-07-02 00:00:00",0,23.8
"2334","2001-07-02 00:00:00",1,23.8
"2335","2001-07-02 00:00:00",2,23.8
"2336","2001-07-02 00:00:00",3,23.8
"2337","2001-07-02 00:00:00",4,23.7
"2338","2001-07-02 00:00:00",5,23.7
"2339","2001-07-02 00:00:00",5.5,23.5
"2340","2001-07-02 00:00:00",6,22.6
"2341","2001-07-02 00:00:00",6.5,22.1
"2342","2001-07-02 00:00:00",7,21.4
"2343","2001-07-02 00:00:00",7.5,20.7
"2344","2001-07-02 00:00:00",8,20.2
"2345","2001-07-02 00:00:00",8.5,19.5
"2346","2001-07-02 00:00:00",9,18.7
"2347","2001-07-02 00:00:00",9.5,18
"2348","2001-07-02 00:00:00",10,17.2
"2349","2001-07-02 00:00:00",10.5,16.6
"2350","2001-07-02 00:00:00",11,16
"2351","2001-07-02 00:00:00",11.5,15.8
"2352","2001-07-02 00:00:00",12,15.6
"2353","2001-07-02 00:00:00",13,15.2
"2354","2001-07-02 00:00:00",14,15.1
"2355","2001-07-02 00:00:00",15,14.8
"2356","2001-07-02 00:00:00",16,14.7
"2357","2001-07-02 00:00:00",17,14.7
"2358","2001-07-02 00:00:00",18,14.7
"2359","2001-07-02 00:00:00",19,14.6
"2360","2001-07-02 00:00:00",20,14.6
"2361","2001-07-02 00:00:00",21,14.6
"2362","2001-07-02 00:00:00",22,14.4
"2363","2001-07-02 00:00:00",22.1,14.4
"2364","2001-07-17 00:00:00",0,28.1
"2365","2001-07-17 00:00:00",1,26.9
"2366","2001-07-17 00:00:00",2,26.2
"2367","2001-07-17 00:00:00",3,26
"2368","2001-07-17 00:00:00",4,25.9
"2369","2001-07-17 00:00:00",4.5,25.7
"2370","2001-07-17 00:00:00",5,24.1
"2371","2001-07-17 00:00:00",5.5,23.7
"2372","2001-07-17 00:00:00",6,23.2
"2373","2001-07-17 00:00:00",6.5,22.6
"2374","2001-07-17 00:00:00",7,22.3
"2375","2001-07-17 00:00:00",7.5,22.2
"2376","2001-07-17 00:00:00",8,21.9
"2377","2001-07-17 00:00:00",8.5,20.7
"2378","2001-07-17 00:00:00",9,19.7
"2379","2001-07-17 00:00:00",9.5,19.1
"2380","2001-07-17 00:00:00",10,18
"2381","2001-07-17 00:00:00",10.5,17.6
"2382","2001-07-17 00:00:00",11,16
"2383","2001-07-17 00:00:00",11.5,15.9
"2384","2001-07-17 00:00:00",12,15.7
"2385","2001-07-17 00:00:00",13,15.4
"2386","2001-07-17 00:00:00",14,15.3
"2387","2001-07-17 00:00:00",15,15.2
"2388","2001-07-17 00:00:00",16,15.1
"2389","2001-07-17 00:00:00",17,15
"2390","2001-07-17 00:00:00",18,14.9
"2391","2001-07-17 00:00:00",19,14.8
"2392","2001-07-17 00:00:00",20,14.8
"2393","2001-07-17 00:00:00",21,14.7
"2394","2001-07-17 00:00:00",22,14.6
"2395","2001-07-30 00:00:00",0,27.1
"2396","2001-07-30 00:00:00",1,26.5
"2397","2001-07-30 00:00:00",2,26
"2398","2001-07-30 00:00:00",3,25.3
"2399","2001-07-30 00:00:00",4,24.8
"2400","2001-07-30 00:00:00",5,24.8
"2401","2001-07-30 00:00:00",6,24.3
"2402","2001-07-30 00:00:00",6.5,23.8
"2403","2001-07-30 00:00:00",7,22.5
"2404","2001-07-30 00:00:00",7.5,21.8
"2405","2001-07-30 00:00:00",8,21.2
"2406","2001-07-30 00:00:00",8.5,20.7
"2407","2001-07-30 00:00:00",9,19.6
"2408","2001-07-30 00:00:00",9.5,19
"2409","2001-07-30 00:00:00",10,17.1
"2410","2001-07-30 00:00:00",10.5,16.6
"2411","2001-07-30 00:00:00",11,16.1
"2412","2001-07-30 00:00:00",11.5,15.9
"2413","2001-07-30 00:00:00",12,15.7
"2414","2001-07-30 00:00:00",13,15.4
"2415","2001-07-30 00:00:00",14,15
"2416","2001-07-30 00:00:00",15,14.9
"2417","2001-07-30 00:00:00",16,14.8
"2418","2001-07-30 00:00:00",17,14.8
"2419","2001-07-30 00:00:00",18,14.7
"2420","2001-07-30 00:00:00",19,14.7
"2421","2001-07-30 00:00:00",20,14.7
"2422","2001-07-30 00:00:00",21,14.7
"2423","2001-07-30 00:00:00",21.9,14.5
"2424","2001-08-13 00:00:00",0,26.7
"2425","2001-08-13 00:00:00",1,26.7
"2426","2001-08-13 00:00:00",2,26.7
"2427","2001-08-13 00:00:00",3,26.6
"2428","2001-08-13 00:00:00",4,26.6
"2429","2001-08-13 00:00:00",5,26.6
"2430","2001-08-13 00:00:00",6,26.5
"2431","2001-08-13 00:00:00",7,25.9
"2432","2001-08-13 00:00:00",7.5,25.4
"2433","2001-08-13 00:00:00",8,22.6
"2434","2001-08-13 00:00:00",8.5,21.3
"2435","2001-08-13 00:00:00",9,20
"2436","2001-08-13 00:00:00",9.5,19.1
"2437","2001-08-13 00:00:00",10,18.4
"2438","2001-08-13 00:00:00",10.5,17.7
"2439","2001-08-13 00:00:00",11,17
"2440","2001-08-13 00:00:00",11.5,16.4
"2441","2001-08-13 00:00:00",12,16.1
"2442","2001-08-13 00:00:00",12.5,15.8
"2443","2001-08-13 00:00:00",13,15.6
"2444","2001-08-13 00:00:00",13.5,15.5
"2445","2001-08-13 00:00:00",14,15.5
"2446","2001-08-13 00:00:00",14.5,15.4
"2447","2001-08-13 00:00:00",15,15.3
"2448","2001-08-13 00:00:00",15.5,15.2
"2449","2001-08-13 00:00:00",16,15.2
"2450","2001-08-13 00:00:00",16.5,15.1
"2451","2001-08-13 00:00:00",17,15.1
"2452","2001-08-13 00:00:00",17.5,15.1
"2453","2001-08-13 00:00:00",18,15.1
"2454","2001-08-13 00:00:00",18.5,14.9
"2455","2001-08-13 00:00:00",19,14.9
"2456","2001-08-13 00:00:00",19.5,14.9
"2457","2001-08-13 00:00:00",20,14.9
"2458","2001-08-13 00:00:00",20.5,14.8
"2459","2001-08-13 00:00:00",21,15
"2460","2001-08-13 00:00:00",21.5,14.9
"2461","2001-08-13 00:00:00",22,14.8
"2462","2001-08-27 00:00:00",0,24
"2463","2001-08-27 00:00:00",1,24
"2464","2001-08-27 00:00:00",2,23.9
"2465","2001-08-27 00:00:00",3,23.9
"2466","2001-08-27 00:00:00",4,23.9
"2467","2001-08-27 00:00:00",5,23.7
"2468","2001-08-27 00:00:00",5.5,23.6
"2469","2001-08-27 00:00:00",6,23.4
"2470","2001-08-27 00:00:00",6.5,23.3
"2471","2001-08-27 00:00:00",7,23.2
"2472","2001-08-27 00:00:00",7.5,23
"2473","2001-08-27 00:00:00",8,22.6
"2474","2001-08-27 00:00:00",8.5,22.3
"2475","2001-08-27 00:00:00",9,20.9
"2476","2001-08-27 00:00:00",9.5,19.4
"2477","2001-08-27 00:00:00",10,18.5
"2478","2001-08-27 00:00:00",10.5,18
"2479","2001-08-27 00:00:00",11,17
"2480","2001-08-27 00:00:00",11.5,16.4
"2481","2001-08-27 00:00:00",12,16.1
"2482","2001-08-27 00:00:00",12.5,15.2
"2483","2001-08-27 00:00:00",13,15.5
"2484","2001-08-27 00:00:00",13.5,15.3
"2485","2001-08-27 00:00:00",14,15.2
"2486","2001-08-27 00:00:00",14.5,15.1
"2487","2001-08-27 00:00:00",15,15
"2488","2001-08-27 00:00:00",15.5,14.9
"2489","2001-08-27 00:00:00",16,14.8
"2490","2001-08-27 00:00:00",16.5,14.8
"2491","2001-08-27 00:00:00",17,14.8
"2492","2001-08-27 00:00:00",17.5,14.8
"2493","2001-08-27 00:00:00",18,14.8
"2494","2001-08-27 00:00:00",18.5,14.7
"2495","2001-08-27 00:00:00",19,14.7
"2496","2001-08-27 00:00:00",19.5,14.7
"2497","2001-08-27 00:00:00",20,14.7
"2498","2001-08-27 00:00:00",20.6,14.5
"2499","2001-09-26 00:00:00",0,17
"2500","2001-09-26 00:00:00",1,17.1
"2501","2001-09-26 00:00:00",2,17.2
"2502","2001-09-26 00:00:00",3,17.2
"2503","2001-09-26 00:00:00",4,17.2
"2504","2001-09-26 00:00:00",5,17.2
"2505","2001-09-26 00:00:00",6,17.2
"2506","2001-09-26 00:00:00",7,17.2
"2507","2001-09-26 00:00:00",8,17.2
"2508","2001-09-26 00:00:00",9,17.2
"2509","2001-09-26 00:00:00",10,17.2
"2510","2001-09-26 00:00:00",11,17.2
"2511","2001-09-26 00:00:00",12,17.1
"2512","2001-09-26 00:00:00",13,17.1
"2513","2001-09-26 00:00:00",14,17
"2514","2001-09-26 00:00:00",15,16.9
"2515","2001-09-26 00:00:00",15.5,16.7
"2516","2001-09-26 00:00:00",16,16.2
"2517","2001-09-26 00:00:00",16.5,15.9
"2518","2001-09-26 00:00:00",17,15.4
"2519","2001-09-26 00:00:00",17.5,15.2
"2520","2001-09-26 00:00:00",18,14.9
"2521","2001-09-26 00:00:00",19,14.8
"2522","2001-09-26 00:00:00",20,14.7
"2523","2001-09-26 00:00:00",21,14.7
"2524","2001-09-26 00:00:00",22,14.6
"2525","2001-09-26 00:00:00",22.8,14.5
"2526","2001-10-22 00:00:00",0,13.1
"2527","2001-10-22 00:00:00",1,13.1
"2528","2001-10-22 00:00:00",2,13
"2529","2001-10-22 00:00:00",3,12.9
"2530","2001-10-22 00:00:00",4,12.9
"2531","2001-10-22 00:00:00",5,12.9
"2532","2001-10-22 00:00:00",6,12.9
"2533","2001-10-22 00:00:00",7,12.9
"2534","2001-10-22 00:00:00",8,12.9
"2535","2001-10-22 00:00:00",9,12.8
"2536","2001-10-22 00:00:00",10,12.8
"2537","2001-10-22 00:00:00",11,12.8
"2538","2001-10-22 00:00:00",12,12.8
"2539","2001-10-22 00:00:00",13,12.8
"2540","2001-10-22 00:00:00",14,12.8
"2541","2001-10-22 00:00:00",15,12.8
"2542","2001-10-22 00:00:00",16,12.8
"2543","2001-10-22 00:00:00",17,12.8
"2544","2001-10-22 00:00:00",18,12.7
"2545","2001-10-22 00:00:00",19,12.7
"2546","2001-10-22 00:00:00",20,12.7
"2547","2001-10-22 00:00:00",21,12.7
"2548","2001-10-22 00:00:00",21.9,21.7
"2549","2001-11-26 00:00:00",0,8.6
"2550","2001-11-26 00:00:00",1,8.7
"2551","2001-11-26 00:00:00",2,8.8
"2552","2001-11-26 00:00:00",3,8.8
"2553","2001-11-26 00:00:00",4,8.9
"2554","2001-11-26 00:00:00",5,8.9
"2555","2001-11-26 00:00:00",6,8.9
"2556","2001-11-26 00:00:00",7,8.9
"2557","2001-11-26 00:00:00",8,9
"2558","2001-11-26 00:00:00",9,9
"2559","2001-11-26 00:00:00",10,9
"2560","2001-11-26 00:00:00",11,9
"2561","2001-11-26 00:00:00",12,9
"2562","2001-11-26 00:00:00",13,9
"2563","2001-11-26 00:00:00",14,9
"2564","2001-11-26 00:00:00",15,9
"2565","2001-11-26 00:00:00",16,9
"2566","2001-11-26 00:00:00",17,9
"2567","2001-11-26 00:00:00",18,9
"2568","2001-11-26 00:00:00",19,9
"2569","2001-11-26 00:00:00",20,9
"2570","2001-11-26 00:00:00",21,9
"2571","2001-11-26 00:00:00",21.8,9
"2572","2002-04-10 00:00:00",0,4.1
"2573","2002-04-10 00:00:00",1,4.1
"2574","2002-04-10 00:00:00",2,4
"2575","2002-04-10 00:00:00",3,3.9
"2576","2002-04-10 00:00:00",4,3.9
"2577","2002-04-10 00:00:00",5,3.9
"2578","2002-04-10 00:00:00",6,3.9
"2579","2002-04-10 00:00:00",7,4
"2580","2002-04-10 00:00:00",8,4
"2581","2002-04-10 00:00:00",9,4
"2582","2002-04-10 00:00:00",10,4
"2583","2002-04-10 00:00:00",11,3.9
"2584","2002-04-10 00:00:00",12,3.9
"2585","2002-04-10 00:00:00",13,3.9
"2586","2002-04-10 00:00:00",14,3.9
"2587","2002-04-10 00:00:00",15,3.9
"2588","2002-04-10 00:00:00",16,3.9
"2589","2002-04-10 00:00:00",17,3.8
"2590","2002-04-10 00:00:00",18,3.9
"2591","2002-04-23 00:00:00",0,9.9
"2592","2002-04-23 00:00:00",1,9.7
"2593","2002-04-23 00:00:00",2,9.6
"2594","2002-04-23 00:00:00",3,9.5
"2595","2002-04-23 00:00:00",4,9.4
"2596","2002-04-23 00:00:00",5,9.4
"2597","2002-04-23 00:00:00",6,9.4
"2598","2002-04-23 00:00:00",7,9.3
"2599","2002-04-23 00:00:00",8,9.3
"2600","2002-04-23 00:00:00",9,9.3
"2601","2002-04-23 00:00:00",10,9.2
"2602","2002-04-23 00:00:00",11,9.1
"2603","2002-04-23 00:00:00",12,9
"2604","2002-04-23 00:00:00",13,8.7
"2605","2002-04-23 00:00:00",14,8.5
"2606","2002-04-23 00:00:00",15,8.4
"2607","2002-04-23 00:00:00",16,8.3
"2608","2002-04-23 00:00:00",17,8.3
"2609","2002-04-23 00:00:00",18,8.3
"2610","2002-04-23 00:00:00",19,8.2
"2611","2002-04-23 00:00:00",20,8.2
"2612","2002-04-23 00:00:00",21,8
"2613","2002-04-23 00:00:00",21.8,7.7
"2614","2002-05-21 00:00:00",0,13.2
"2615","2002-05-21 00:00:00",1,13.1
"2616","2002-05-21 00:00:00",2,13
"2617","2002-05-21 00:00:00",3,13
"2618","2002-05-21 00:00:00",4,13
"2619","2002-05-21 00:00:00",5,12.9
"2620","2002-05-21 00:00:00",6,12.9
"2621","2002-05-21 00:00:00",7,12.8
"2622","2002-05-21 00:00:00",8,12.7
"2623","2002-05-21 00:00:00",9,12.7
"2624","2002-05-21 00:00:00",10,12.7
"2625","2002-05-21 00:00:00",11,12.6
"2626","2002-05-21 00:00:00",12,12.6
"2627","2002-05-21 00:00:00",13,12.6
"2628","2002-05-21 00:00:00",14,12.6
"2629","2002-05-21 00:00:00",15,12.5
"2630","2002-05-21 00:00:00",16,12.5
"2631","2002-05-21 00:00:00",17,12.4
"2632","2002-05-21 00:00:00",18,12.3
"2633","2002-05-21 00:00:00",19,12.2
"2634","2002-05-21 00:00:00",20,12.2
"2635","2002-06-05 00:00:00",0,17.2
"2636","2002-06-05 00:00:00",1,17
"2637","2002-06-05 00:00:00",2,16.9
"2638","2002-06-05 00:00:00",3,16.9
"2639","2002-06-05 00:00:00",4,16.8
"2640","2002-06-05 00:00:00",5,16.7
"2641","2002-06-05 00:00:00",6,16.5
"2642","2002-06-05 00:00:00",7,15.5
"2643","2002-06-05 00:00:00",8,15.1
"2644","2002-06-05 00:00:00",9,14.8
"2645","2002-06-05 00:00:00",10,14.7
"2646","2002-06-05 00:00:00",11,14
"2647","2002-06-05 00:00:00",12,13.6
"2648","2002-06-05 00:00:00",13,13.4
"2649","2002-06-05 00:00:00",14,13.4
"2650","2002-06-05 00:00:00",15,13.4
"2651","2002-06-05 00:00:00",16,13.3
"2652","2002-06-05 00:00:00",17,13.3
"2653","2002-06-05 00:00:00",18,13.2
"2654","2002-06-05 00:00:00",19,13.2
"2655","2002-06-05 00:00:00",20,13.2
"2656","2002-06-05 00:00:00",21,13.2
"2657","2002-06-05 00:00:00",21.8,13.1
"2658","2002-06-19 00:00:00",0,20.7
"2659","2002-06-19 00:00:00",1,20.7
"2660","2002-06-19 00:00:00",2,20.7
"2661","2002-06-19 00:00:00",3,20.7
"2662","2002-06-19 00:00:00",4,20.7
"2663","2002-06-19 00:00:00",5,20.2
"2664","2002-06-19 00:00:00",6,18.6
"2665","2002-06-19 00:00:00",6.5,16.8
"2666","2002-06-19 00:00:00",7,15.9
"2667","2002-06-19 00:00:00",7.5,15.5
"2668","2002-06-19 00:00:00",8,15.2
"2669","2002-06-19 00:00:00",8.5,14.9
"2670","2002-06-19 00:00:00",9,14.7
"2671","2002-06-19 00:00:00",9.5,14.6
"2672","2002-06-19 00:00:00",10,14.5
"2673","2002-06-19 00:00:00",10.5,14.3
"2674","2002-06-19 00:00:00",11,14.2
"2675","2002-06-19 00:00:00",11.5,14
"2676","2002-06-19 00:00:00",12,13.8
"2677","2002-06-19 00:00:00",12.5,13.8
"2678","2002-06-19 00:00:00",13,13.7
"2679","2002-06-19 00:00:00",13.5,13.5
"2680","2002-06-19 00:00:00",14,13.4
"2681","2002-06-19 00:00:00",14.5,13.4
"2682","2002-06-19 00:00:00",15,13.4
"2683","2002-06-19 00:00:00",15.5,13.3
"2684","2002-06-19 00:00:00",16,13.3
"2685","2002-06-19 00:00:00",16.5,13.3
"2686","2002-06-19 00:00:00",17,13.3
"2687","2002-06-19 00:00:00",17.5,13.2
"2688","2002-06-19 00:00:00",18,13.2
"2689","2002-06-19 00:00:00",18.5,13.2
"2690","2002-06-19 00:00:00",19,13.2
"2691","2002-06-19 00:00:00",19.5,13.2
"2692","2002-06-19 00:00:00",20,13.2
"2693","2002-06-19 00:00:00",21,13.2
"2694","2002-06-19 00:00:00",21.6,13.2
"2695","2002-07-01 00:00:00",0,27.3
"2696","2002-07-01 00:00:00",1,27.1
"2697","2002-07-01 00:00:00",2,27
"2698","2002-07-01 00:00:00",3,26.7
"2699","2002-07-01 00:00:00",4,26.5
"2700","2002-07-01 00:00:00",5,23.8
"2701","2002-07-01 00:00:00",5.5,21.9
"2702","2002-07-01 00:00:00",6,21.3
"2703","2002-07-01 00:00:00",6.5,20.5
"2704","2002-07-01 00:00:00",7,19.5
"2705","2002-07-01 00:00:00",7.5,18.7
"2706","2002-07-01 00:00:00",8,18.2
"2707","2002-07-01 00:00:00",8.5,17.4
"2708","2002-07-01 00:00:00",9,16.2
"2709","2002-07-01 00:00:00",9.5,15.3
"2710","2002-07-01 00:00:00",10,14.9
"2711","2002-07-01 00:00:00",10.5,14.7
"2712","2002-07-01 00:00:00",11,14.4
"2713","2002-07-01 00:00:00",11.5,14.3
"2714","2002-07-01 00:00:00",12,14.1
"2715","2002-07-01 00:00:00",12.5,14
"2716","2002-07-01 00:00:00",13,13.8
"2717","2002-07-01 00:00:00",13.5,13.7
"2718","2002-07-01 00:00:00",14,13.6
"2719","2002-07-01 00:00:00",14.5,13.5
"2720","2002-07-01 00:00:00",15,13.4
"2721","2002-07-01 00:00:00",15.5,13.4
"2722","2002-07-01 00:00:00",16,13.4
"2723","2002-07-01 00:00:00",16.5,13.4
"2724","2002-07-01 00:00:00",17,13.4
"2725","2002-07-01 00:00:00",17.5,13.4
"2726","2002-07-01 00:00:00",18,13.4
"2727","2002-07-01 00:00:00",18.5,13.4
"2728","2002-07-01 00:00:00",19,13.4
"2729","2002-07-01 00:00:00",19.5,13.4
"2730","2002-07-01 00:00:00",20,13.3
"2731","2002-07-16 00:00:00",0,27
"2732","2002-07-16 00:00:00",1,26.9
"2733","2002-07-16 00:00:00",2,26.2
"2734","2002-07-16 00:00:00",3,25.7
"2735","2002-07-16 00:00:00",4,24.9
"2736","2002-07-16 00:00:00",4.5,24.5
"2737","2002-07-16 00:00:00",5,24.5
"2738","2002-07-16 00:00:00",5.5,24.3
"2739","2002-07-16 00:00:00",6,23.9
"2740","2002-07-16 00:00:00",6.5,23
"2741","2002-07-16 00:00:00",7,22.2
"2742","2002-07-16 00:00:00",7.5,20.9
"2743","2002-07-16 00:00:00",8,19.6
"2744","2002-07-16 00:00:00",8.5,18.4
"2745","2002-07-16 00:00:00",9,17.2
"2746","2002-07-16 00:00:00",9.5,16.1
"2747","2002-07-16 00:00:00",10,15.7
"2748","2002-07-16 00:00:00",10.5,15.3
"2749","2002-07-16 00:00:00",11,14.9
"2750","2002-07-16 00:00:00",11.5,14.5
"2751","2002-07-16 00:00:00",12,14.3
"2752","2002-07-16 00:00:00",13,14
"2753","2002-07-16 00:00:00",14,13.8
"2754","2002-07-16 00:00:00",15,13.7
"2755","2002-07-16 00:00:00",16,13.5
"2756","2002-07-16 00:00:00",17,13.4
"2757","2002-07-16 00:00:00",18,13.3
"2758","2002-07-16 00:00:00",19,13.3
"2759","2002-07-16 00:00:00",20,13.3
"2760","2002-07-16 00:00:00",21,13.3
"2761","2002-07-16 00:00:00",21.5,13.2
"2762","2002-07-26 00:00:00",0,25.5
"2763","2002-07-26 00:00:00",1,25.6
"2764","2002-07-26 00:00:00",2,25.6
"2765","2002-07-26 00:00:00",3,25.6
"2766","2002-07-26 00:00:00",4,25.6
"2767","2002-07-26 00:00:00",5,25.6
"2768","2002-07-26 00:00:00",6,25.5
"2769","2002-07-26 00:00:00",7,25
"2770","2002-07-26 00:00:00",7.5,22.2
"2771","2002-07-26 00:00:00",8,20.6
"2772","2002-07-26 00:00:00",8.5,19.2
"2773","2002-07-26 00:00:00",9,17.4
"2774","2002-07-26 00:00:00",9.5,16.4
"2775","2002-07-26 00:00:00",10,15.9
"2776","2002-07-26 00:00:00",10.5,15.6
"2777","2002-07-26 00:00:00",11,15
"2778","2002-07-26 00:00:00",11.5,14.4
"2779","2002-07-26 00:00:00",12,14.1
"2780","2002-07-26 00:00:00",13,13.9
"2781","2002-07-26 00:00:00",14,13.8
"2782","2002-07-26 00:00:00",15,13.6
"2783","2002-07-26 00:00:00",16,13.5
